DEBUG: 2021-12-05 19:44:30,113 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:01,481 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:01,497 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:02,120 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-05 20:01:02,145  * Restarting with stat
DEBUG: 2021-12-05 20:01:02,780 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 20:01:03,014 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:03,022 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 20:01:03,214 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-05&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:03,589 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:03,714 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:03,730 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:03,832 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-05 20:01:03,846 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:03,948 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:03,956 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:04,064 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
WARNING: 2021-12-05 20:01:04,088  * Debugger is active!
INFO: 2021-12-05 20:01:04,088  * Debugger PIN: 734-627-899
INFO: 2021-12-05 20:01:04,155  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO: 2021-12-05 20:01:08,851 127.0.0.1 - - [05/Dec/2021 20:01:08] "GET /index HTTP/1.1" 200 -
INFO: 2021-12-05 20:01:08,889 127.0.0.1 - - [05/Dec/2021 20:01:08] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 20:01:14,580 Repeating covid update for update fff
INFO: 2021-12-05 20:01:14,580 127.0.0.1 - - [05/Dec/2021 20:01:14] "GET /index?update=20%3A05&two=fff&repeat=repeat&covid-data=covid-data HTTP/1.1" 200 -
INFO: 2021-12-05 20:01:14,663 127.0.0.1 - - [05/Dec/2021 20:01:14] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
DEBUG: 2021-12-05 20:01:23,786 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 20:01:24,419 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:24,435 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 20:01:25,052 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-05&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:25,451 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:26,527 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:26,535 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:27,377 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-05 20:01:27,385 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:27,818 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:27,835 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:27,986 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-05 20:01:28,022  * Restarting with stat
DEBUG: 2021-12-05 20:01:28,660 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 20:01:28,921 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:28,937 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 20:01:29,128 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-05&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:29,510 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:29,635 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:29,643 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:29,785 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-05 20:01:29,793 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:29,918 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:01:29,926 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:01:30,027 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
WARNING: 2021-12-05 20:01:30,057  * Debugger is active!
INFO: 2021-12-05 20:01:30,057  * Debugger PIN: 734-627-899
INFO: 2021-12-05 20:01:30,140  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO: 2021-12-05 20:01:40,283 127.0.0.1 - - [05/Dec/2021 20:01:40] "GET /index HTTP/1.1" 200 -
INFO: 2021-12-05 20:01:40,392 127.0.0.1 - - [05/Dec/2021 20:01:40] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 20:01:48,345 Repeating covid update for update helo
INFO: 2021-12-05 20:01:48,347 127.0.0.1 - - [05/Dec/2021 20:01:48] "GET /index?update=20%3A02&two=helo&repeat=repeat&covid-data=covid-data HTTP/1.1" 200 -
INFO: 2021-12-05 20:01:48,431 127.0.0.1 - - [05/Dec/2021 20:01:48] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 20:02:48,511 127.0.0.1 - - [05/Dec/2021 20:02:48] "GET /index HTTP/1.1" 200 -
INFO: 2021-12-05 20:02:48,550 127.0.0.1 - - [05/Dec/2021 20:02:48] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 20:03:48,705 127.0.0.1 - - [05/Dec/2021 20:03:48] "GET /index HTTP/1.1" 200 -
INFO: 2021-12-05 20:03:48,746 127.0.0.1 - - [05/Dec/2021 20:03:48] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 20:03:57,523  * Detected change in 'C:\\Users\\reube\\PycharmProjects\\coursework_project_dec2021\\covid_data_handler.py', reloading
INFO: 2021-12-05 20:03:57,610  * Restarting with stat
DEBUG: 2021-12-05 20:03:58,170 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 20:12:28,430 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 20:12:29,217 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:12:29,225 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 20:12:30,339 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-05&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:12:30,863 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:12:31,722 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:12:31,738 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:12:32,063 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-05 20:12:32,071 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:12:32,621 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:12:32,638 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:12:32,905 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
INFO: 2021-12-05 20:12:32,929  * Restarting with stat
DEBUG: 2021-12-05 20:12:33,612 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 20:12:34,098 https://newsapi.org:443 "GET /v2/top-headlines?q=Covid&language=en&country=gb HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:12:34,114 Starting new HTTPS connection (1): newsapi.org:443
DEBUG: 2021-12-05 20:12:34,321 https://newsapi.org:443 "GET /v2/everything?q=coronavirus%20covid-19%20covid&from=2021-12-05&sortBy=popularity&apiKey=ecbdfbfe82f94e44a2cb69d8c3f0e310 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:12:34,992 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:12:35,172 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:12:35,182 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:12:35,332 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dltla%3BareaName%3DExeter&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
DEBUG: 2021-12-05 20:12:35,348 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:12:35,491 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=1 HTTP/1.1" 200 None
DEBUG: 2021-12-05 20:12:35,507 Starting new HTTPS connection (1): api.coronavirus.data.gov.uk:443
DEBUG: 2021-12-05 20:12:35,655 https://api.coronavirus.data.gov.uk:443 "GET /v1/data?filters=areaType%3Dnation%3BareaName%3DEngland&structure=%7B%22date%22%3A%22date%22%2C%22areaName%22%3A%22areaName%22%2C%22areaCode%22%3A%22areaCode%22%2C%22newCasesByPublishDate%22%3A%22newCasesByPublishDate%22%2C%22cumCasesByPublishDate%22%3A%22cumCasesByPublishDate%22%2C%22hospitalCases%22%3A%22hospitalCases%22%2C%22newDeaths28DaysByDeathDate%22%3A%22newDeaths28DaysByDeathDate%22%2C%22cumDeaths28DaysByDeathDate%22%3A%22cumDeaths28DaysByDeathDate%22%2C%22cumDeathsByPublishDate%22%3A%22cumDeathsByPublishDate%22%7D&format=json&page=2 HTTP/1.1" 204 0
WARNING: 2021-12-05 20:12:35,743  * Debugger is active!
INFO: 2021-12-05 20:12:35,755  * Debugger PIN: 734-627-899
INFO: 2021-12-05 20:12:35,891  * Running on http://127.0.0.1:5000/ (Press CTRL+C to quit)
INFO: 2021-12-05 20:12:38,559 127.0.0.1 - - [05/Dec/2021 20:12:38] "GET /index HTTP/1.1" 200 -
INFO: 2021-12-05 20:12:38,773 127.0.0.1 - - [05/Dec/2021 20:12:38] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 20:12:46,416 Covid update for hi has been scheduled
INFO: 2021-12-05 20:12:46,419 127.0.0.1 - - [05/Dec/2021 20:12:46] "GET /index?update=20%3A13&two=hi&covid-data=covid-data HTTP/1.1" 200 -
INFO: 2021-12-05 20:12:46,470 127.0.0.1 - - [05/Dec/2021 20:12:46] "[36mGET /static/images/cvd.jpg HTTP/1.1[0m" 304 -
INFO: 2021-12-05 20:12:50,185 Update with update name 
                                hi has been removed
INFO: 2021-12-05 20:12:50,185 127.0.0.1 - - [05/Dec/2021 20:12:50] "GET /index?update_item=hi HTTP/1.1" 200 -
